무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도
F6432,대구광역시,달성,시도,,논공로,1,대구광역시 달성군 논공읍 논공로 818,대구광역시 달성군 남리 224-103,35.72751536,128.4386589,홍천뚝배기 앞,2,50,,,,2011.0
F6932,대구광역시,달성,시도,,성천로,2,대구광역시 달성군 화원읍 성천로 1,대구광역시 달성군 화원읍 구라리 1105-4,35.80823082,128.4971992,구라리지하차도 네거리,2,50,,,,2013.0
F7279,대구광역시,달성,시도,,세천로,2,대구광역시 달성군 다사읍 세천로 98,대구광역시 달성군 다사읍 세천리 1706,35.8731045,128.4719253,조광주유소네거리,2,50,,,,2013.0
F7794,대구광역시,달성,시도,,하빈로,2,대구광역시 달성군 하빈면 하빈로 1,대구광역시 달성군 하빈면 감문리 846-14,35.89461839,128.4295917,감문1리,1,60,,,,2014.0
F7795,대구광역시,달성,시도,,논공로,1,대구광역시 달성군 논공읍 논공로 210,대구광역시 달성군 논공읍 남리 717-1,35.72108816,128.4537304,대구남동초등학교,1,50,,,2.0,2014.0
F7796,대구광역시,달성,시도,,사문진로,2,대구광역시 달성군 화원읍 사문진로 1,대구광역시 달성군 화원읍 성산리 744-202,35.80839494,128.4837246,홍천사,1,50,,,,2014.0
F7802,대구광역시,달성,시도,,테크노대로,2,대구광역시 달성군 유가면 테크노대로 1,대구광역시 달성군 현풍읍 중리 544,35.68870062,128.4456222,포산서교차로 전방 100m,1,60,,,,2014.0
F7820,대구광역시,달성,시도,,세천로,1,대구광역시 달성군 다사읍 세천로 1,대구광역시 다사읍 세천리 1684-4,35.86975314,128.4680505,세천교 동편교차로,2,50,,,,2014.0
F7821,대구광역시,달성,일반국도,30,달구벌대로,2,대구광역시 달성군 하빈면 달구벌대로 1,대구광역시 달성군 하빈면 동곡리 151,35.87797003,128.4165684,동곡네거리,2,70,,,,2014.0
F7822,대구광역시,달성,일반국도,5,비슬로,2,대구광역시 달성군 화원읍 비슬로 1,대구광역시 달성군 화원읍 설화리 878-2,35.79518772,128.4826373,설화교차로(옥포),2,60,,,,2014.0
F8155,대구광역시,달성,일반국도,5,비슬로,1,대구광역시 달성군 옥포면 비슬로 1,대구광역시 달성군 옥포읍 기세리 1014,35.78962189,128.4671526,삼환나우빌 삼거리,2,60,,,,2015.0
F8156,대구광역시,달성,시도,,명천로,2,대구광역시 달성군 화원읍 명천로 210,대구광역시 달성군 화원읍 명곡리 144,35.79984842,128.4955164,고은유치원 앞,2,30,,,2.0,2015.0
F8157,대구광역시,달성,시도,,다사로,2,대구광역시 달성군 다사읍 다사로 86,대구광역시 달성군 다사읍 매곡리 457,35.8694288,128.4584268,다사초등학교,2,30,,,2.0,2015.0
F8517,대구광역시,달성,일반국도,30,달구벌대로,2,대구광역시 달성군 다사읍 달구벌대로 637,대구광역시 달성군 매곡리 1125,35.8516432,128.4482786,매곡정수장,1,70,,,,2016.0
F8518,대구광역시,달성,지방도,30,가창로,1,대구광역시 달성군 가창면 가창로 1,대구광역시 가창면 삼산리 산 327-9,35.74102358,128.6563094,수점교차로,1,60,,,,2016.0
F8519,대구광역시,달성,일반국도,5,비슬로,2,대구광역시 달성군 옥포면 비슬로 1,대구광역시 달성군 옥포읍 강림리 471-7,35.78171345,128.4342854,강림초교건너편,1,50,,,2.0,2016.0
F8534,대구광역시,달성,일반국도,5,비슬로,1,대구광역시 달성군 화원읍 비슬로 2570,대구광역시 달성군 화원읍 천내리 412-2,35.8031308,128.4980574,화원초교,2,40,,,2.0,2016.0
F8931,대구광역시,달성,시도,,서재로,2,대구광역시 달성군 다사읍 서재로 167,대구광역시 달성군 다사읍 서재리 52-3,35.87846417,128.4963286,도림초등입구,2,50,,,,2016.0
F8932,대구광역시,달성,시도,,테크노순환로,1,대구광역시 달성군 유가면 테크노순환로,대구광역시 달성군 유가읍 유곡리 783-1,35.67297893,128.448862,차천네거리,2,60,,,,2016.0
F8933,대구광역시,달성,시도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로,대구광역시 달성군 유가읍 용리 894,35.69257724,128.4684745,유가사입구 사거리,2,60,,,,2016.0
F8949,대구광역시,달성,일반국도,5,비슬로,2,대구광역시 달성군 옥포면 비슬로 2277,대구광역시 달성군 옥포읍 간경리 966-190,35.79025967,128.4700804,간경교 동편 네거리,2,60,,,,2016.0
F8950,대구광역시,달성,시도,,왕선로,1,대구광역시 달성군 다사읍 왕선로 48,대구광역시 달성군 다사읍 매곡리 1521-12,35.86388874,128.4645285,왕선초등학교 오거리,2,40,,,2.0,2016.0
F8951,대구광역시,달성,일반국도,5,비슬로,2,대구광역시 달성군 현풍읍 비슬로 675,대구광역시 달성군 현풍읍 성하리 725-69,35.6985296,128.4382371,현풍고등학교 네거리,2,60,,,,2016.0
F9306,대구광역시,달성,지방도,30,가창로,1,대구광역시 달성군 가창면 가창로,대구광역시 달성군 가창면 삼산리 산 198-2,35.72560022,128.6719706,삼산리 산 198-2,2,60,,,,2017.0
F6429,대구광역시,달성,시도,,논공중앙로,2,대구광역시 달성군 논공읍 논공중앙로166,대구광역시 달성군 북리 490-16,35.72947221,128.4532877,외환은행네거리,2,50,,,,2011.0
F6430,대구광역시,달성,시도,,국가산단대로,2,대구광역시 달성군 구지면 국가산단대로 1,대구광역시 달성군 구지면 창리 183-4,35.65897164,128.47952,신창리네거리,2,60,,,,2011.0
77,대구광역시,달서구,구도,,달서대로85길,3,대구광역시 달서구 달서대로85길 9,대구광역시 달서구 호림동 18,35.83711593,128.4906162,모다아울렛 뒤편 회전교차로,4,0,,,,2018.0
78,대구광역시,달서구,구도,,선원남로,3,대구광역시 달서구 선원남로 173,대구광역시 달서구 용산동 419-4,35.85789855,128.5189229,성산초등학교 앞,4,0,,,2.0,2018.0
79,대구광역시,달서구,구도,,조암로,3,대구광역시 달서구 조암로 104,대구광역시 달서구 월암동 866-2,35.82235797,128.5191778,조암네거리,4,0,,,,2018.0
80,대구광역시,달서구,구도,,장산남로,3,대구광역시 달서구 장산남로 30,대구광역시 달서구 용산동 230,35.85306572,128.5275712,대구지방법원 서부지원 진입로,4,0,,,,2018.0
81,대구광역시,달서구,구도,,달구벌대로291길,3,대구광역시 달서구 달구벌대로 1467,대구광역시 달서구 용산동 230-11,35.84945213,128.5274033,성서홈플러스 주차장 진입로,4,0,,,2.0,2018.0
82,대구광역시,달서구,구도,,달서대로109안길,3,대구광역시 달서구 달서대로109안길 76,대구광역시 달서구 호산동 350-1,35.8505816,128.4817872,파호초등학교 앞,4,0,,,2.0,2018.0
83,대구광역시,달서구,구도,,대명천로,3,,대구광역시 달서구 본리동 384-3,35.84159864,128.5361848,본리동 복권방 건너,4,0,,,,2018.0
84,대구광역시,달서구,구도,,상원로,3,대구광역시 달서구 상원로 180-5,대구광역시 달서구 월성동 1214-2,35.8234053,128.5270313,월성마을마당공원 부근,4,0,,,,2018.0
85,대구광역시,달서구,구도,,학산로,3,대구광역시 달서구 월배로 436,대구광역시 달서구 송현동 202,35.83250638,128.5535563,삼일병원 네거리,4,0,,,,2018.0
86,대구광역시,달서구,구도,,용산로,3,대구광역시 달서구 용산로 147,대구광역시 달서구 용산동 268-3,35.85085623,128.5298925,농협 하나로마트 성서점,4,0,,,,2018.0
87,대구광역시,달서구,구도,,성서로,3,대구광역시 달서구 성서로 393,대구광역시 달서구 이곡동 1220-12,35.85259711,128.5066655,로얄팰리스 부근,4,0,,,,2019.0
88,대구광역시,달서구,구도,,용산로12길,3,대구광역시 달서구 용산로12길 77,대구광역시 달서구 장기동 845,35.84277839,128.5343884,장기코오롱하늘채아파트 부근,4,0,,,,2019.0
89,대구광역시,달서구,구도,,장기로,3,대구광역시 달서구 장기로 280,대구광역시 달서구 장기동 813-3,35.84438835,128.5290634,장기초등학교 부근,4,0,,,2.0,2019.0
90,대구광역시,달서구,구도,,조암남로32길,3,,대구광역시 달서구 대천동 913,35.81913141,128.517043,대천성당 부근,4,0,,,,2019.0
91,대구광역시,달서구,구도,,조암로5길,3,대구광역시 달서구 조암로5길 7,대구광역시 달서구 월성동 611-1,35.82434856,128.5277458,시온교회 부근,4,0,,,2.0,2019.0
92,대구광역시,달서구,구도,,성서서로,3,대구광역시 달서구 성서서로 341,대구광역시 달서구 신당동 1788-6,35.85570036,128.4995884,와룡시장네거리 부근,4,0,,,2.0,2019.0
93,대구광역시,달서구,구도,,학산로,3,대구광역시 달서구 학산로 45,대구광역시 달서구 월성동 281,35.82991428,128.5328409,달서구보건소 건너,4,0,,,2.0,2019.0
94,대구광역시,달서구,구도,,한실로6길,3,대구광역시 달서구 한실로6길 123,대구광역시 달서구 대곡동 1126,35.79664296,128.529465,수목원서한이다음아파트 앞,4,0,,,2.0,2019.0
95,대구광역시,달서구,구도,,갈밭남로,3,대구광역시 달서구 갈밭남로 12,대구광역시 달서구 대곡동 1123,35.79879724,128.5314819,수목원제일풍경채아파트 뒤,4,0,,,,2019.0
96,대구광역시,달서구,구도,,갈밭로,3,대구광역시 달서구 갈밭로 91,대구광역시 달서구 대곡동 410,35.80702352,128.5280624,대곡공원 앞,4,0,,,,2019.0
97,대구광역시,달서구,구도,,월배로33길,3,대구광역시 달서구 월배로33길 53,대구광역시 달서구 진천동 72,35.81746671,128.5288068,월배라온프라이빗아파트 부근,4,0,,,2.0,2019.0
98,대구광역시,달서구,구도,,이곡동로,3,대구광역시 달서구 이곡동로 17,대구광역시 달서구 이곡동 1246-4,35.85427987,128.5094331,성서경찰서교차로 부근,4,0,,,,2019.0
99,대구광역시,달서구,구도,,성서동로,3,대구광역시 달서구 성서동로 355-19,대구광역시 달서구 이곡동 1258-4,35.85198294,128.5133154,최정유치원 앞(성서초등학교 뒷편),4,0,,,2.0,2019.0
100,대구광역시,달서구,구도,,학산로,3,대구광역시 달서구 학산로 206,대구광역시 달서구 송현동 166-2,35.83358217,128.5489371,마트프라임 앞(남부교육지원청 부근),4,0,,,2.0,2019.0
101,대구광역시,달서구,구도,,선원남로,3,대구광역시 달서구 선원남로 22,대구광역시 달서구 이곡동 1191-1,35.85706992,128.5018556,와룡초등학교부근,4,0,,,2.0,2020.0
52,대구광역시,달서구,구도,,월곡로,3,대구광역시 달서구 월곡로 247,대구광역시 달서구 상인동 241,35.81644667,128.5392687,롯데시네마 상인점 앞,4,0,,,,2015.0
53,대구광역시,달서구,구도,,달구벌대로308길,3,대구광역시 달서구 와룡로 169,대구광역시 달서구 감삼동 461,35.84873626,128.536388,대우월드마크웨스트엔드아파트 106동 상가 앞,4,0,,,,2016.0
54,대구광역시,달서구,구도,,조암로6길,3,대구광역시 달서구 조암로6길 20,대구광역시 달서구 월성동 120,35.82912328,128.526228,월배새마을금고 월성지점 앞,4,0,,,2.0,2016.0
55,대구광역시,달서구,구도,,구마로,3,대구광역시 달서구 구마로 52,대구광역시 달서구 본동 687,35.83686191,128.5332085,파라다이스예식장 부근,4,0,,,,2016.0
56,대구광역시,달서구,구도,,월서로,3,대구광역시 달서구 상원로 142,대구광역시 달서구 상인동 133,35.82154322,128.5302837,상인자이아파트 101동 앞,4,0,,,2.0,2016.0
57,대구광역시,달서구,구도,,장기로,3,대구광역시 달서구 장기로 127,대구광역시 달서구 성당동 839,35.84270677,128.5462769,성당래미안 e편한세상 앞 네거리 부근,4,0,,,2.0,2016.0
58,대구광역시,달서구,구도,,조암로10길,3,대구광역시 달서구 조암로10길 11,대구광역시 달서구 월성동 1863,35.82428381,128.5219461,월성협성휴포레아파트 앞 삼거리 부근,4,0,,,2.0,2016.0
59,대구광역시,달서구,구도,,조암로,3,대구광역시 달서구 조암남로32길 13,대구광역시 달서구 유천동 42,35.81794019,128.5152867,"월배아이파크2차, 월배쌍용예가 아파트 사이 삼거리",4,0,,,2.0,2016.0
60,대구광역시,달서구,구도,,장기로,3,대구광역시 달서구 장기로 252,대구광역시 달서구 장기동 535,35.84413788,128.5327038,장기동 협성휴포레 아파트 부근,4,0,,,2.0,2016.0
61,대구광역시,달서구,구도,,조암로5길,3,대구광역시 달서구 조암로 29,대구광역시 달서구 월성동 1846,35.82455093,128.5268175,월성CGV 앞,4,0,,,2.0,2016.0
62,대구광역시,달서구,구도,,당산로,3,대구광역시 달서구 당산로 36,대구광역시 달서구 본리동 154-3,35.84061243,128.5450117,본리동우체국 앞,4,0,,,,2017.0
63,대구광역시,달서구,구도,,송현로,3,대구광역시 달서구 송현로 81,대구광역시 달서구 송현동 898-4,35.82406419,128.5429836,효성초등학교,4,0,,,2.0,2017.0
64,대구광역시,달서구,구도,,선원남로,3,대구광역시 달서구 선원남로 120,대구광역시 달서구 이곡동 1304-4,35.85684832,128.5137344,이곡초등학교 앞,4,0,,,2.0,2017.0
65,대구광역시,달서구,구도,,새동네로,3,대구광역시 달서구 새동네로 27,대구광역시 달서구 용산동 412-4,35.85329294,128.5188817,성지초등학교 앞,4,0,,,2.0,2017.0
66,대구광역시,달서구,구도,,달구벌대로,3,대구광역시 달서구 달구벌대로 1587,대구광역시 달서구 죽전동 279-9,35.85190991,128.5401847,신우부동산 앞,4,0,,,,2017.0
67,대구광역시,달서구,구도,,달구벌대로,3,대구광역시 달서구 달구벌대로 1536,대구광역시 달서구 감삼동 450-1,35.84952588,128.5351644,현대오일뱅크 웰컴셀프주유소 앞,4,0,,,,2017.0
68,대구광역시,달서구,구도,,와룡로33길,3,대구광역시 달서구 와룡로 159,대구광역시 달서구 감삼동 467-4,35.84688017,128.5362426,대우월드마크웨스트엔드아파트 부근 E-1충전소 앞,4,0,,,,2017.0
69,대구광역시,달서구,구도,,조암로,3,대구광역시 달서구 조암로 4,대구광역시 달서구 월성동 1811,35.82625298,128.5291972,월성네거리 서편 상가 앞,4,0,,,,2017.0
70,대구광역시,달서구,구도,,월암로,3,대구광역시 달서구 조암남로26길 30,대구광역시 달서구 대천동 123-24,35.82053301,128.5180813,한샘공원 앞,4,0,,,,2017.0
71,대구광역시,달서구,구도,,달서대로109길,3,대구광역시 달서구 달서대로109길 116,대구광역시 달서구 호산동 357-57,35.84906997,128.4788885,호산초등학교 앞,4,0,,,2.0,2017.0
72,대구광역시,달서구,구도,,조암남로,3,대구광역시 달서구 조암남로 172-13,대구광역시 달서구 유천동 609,35.81656683,128.5160635,한솔초등학교 앞,4,0,,,2.0,2017.0
73,대구광역시,달서구,구도,,월배로,3,대구광역시 달서구 월배로 379,대구광역시 달서구 송현동 635,35.82875788,128.5494129,가톨릭정형외과 앞,4,0,,,,2017.0
74,대구광역시,달서구,구도,,월배로,3,대구광역시 달서구 월배로 339,대구광역시 달서구 송현동 1919-4,35.82581329,128.546836,송현새마을금고 본점 앞,4,0,,,,2017.0
75,대구광역시,달서구,구도,,성서공단로15길,3,대구광역시 달서구 달서대로 417,대구광역시 달서구 호림동 17-2,35.83653596,128.4913764,모다아울렛 뒤편,4,0,,,,2018.0
76,대구광역시,달서구,구도,,달서대로85길,3,대구광역시 달서구 달서대로 435,대구광역시 달서구 호림동 20,35.83817594,128.4914861,다이나핏 성서점,4,0,,,,2018.0
27,대구광역시,달서구,구도,,용산로,3,대구광역시 달서구 용산로 147-1,대구광역시 달서구 용산동 230-5,35.85074592,128.5303789,홈플러스 성서점 뒷편 삼거리,4,0,,,,2010.0
28,대구광역시,달서구,구도,,장산로,3,대구광역시 달서구 장산2길 47,대구광역시 달서구 용산동 940-6,35.85662779,128.5251037,용화사 동편,4,0,,,,2011.0
29,대구광역시,달서구,구도,,장산로,3,대구광역시 달서구 장산2길 47,대구광역시 달서구 용산동 940-6,35.85662779,128.5251037,용화사 서편,4,0,,,,2011.0
