주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,위도,경도,데이터기준일자
156-2-000045,달비공원 공영주차장,공영,노외,대구광역시 달서구 상화로 420,대구광역시 달서구 상인동 1594,47,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,60,0,10.0,100.0,6.0,3000.0,,현금,"경차60퍼센트할인, 장애인2시간면제 50퍼센트할인, 하이브리드1600cc이하 50퍼센트할인, 요일제 20퍼센트, 성실납세자 면제",35.8071989737,128.559446134,2020-03-17
156-2-000046,죽전동제2공영주차장,공영,노외,대구광역시 달서구 용산서로 10,대구광역시 달서구 용산동 931-4,35,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8577846659,128.5295605403,2020-03-17
156-2-000047,달서시장 공영주차장,공영,노외,대구광역시 달서구 당산로 37-14,"대구광역시 달서구 본리동 110-5,6",103,2,미시행,평일+토요일+공휴일,09:00,22:00,09:00,22:00,09:00,22:00,유료,30,300,10.0,200.0,4.5,5000.0,70000.0,현금,"정상금액 기준: 경차60퍼센트할인, 장애인2시간면제 50퍼센트할인, 친환경적, 저공해 자동차 60퍼센트할인, 성실납세자 면제(1년)",35.8410150253,128.5431658057,2020-03-17
156-2-000048,진천1공영주차장,공영,노외,대구광역시 달서구 상화로 33,대구광역시 달서구 진천동 808-120,23,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8090279441,128.5182299769,2020-03-17
156-2-000049,죽전3공영주차장,공영,노외,대구광역시 달서구 와룡로51길 56-12,대구광역시 달서구 죽전동 394-5,12,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8561359773,128.5341913849,2020-03-17
156-2-000050,용산2동2공영주차장,공영,노외,대구광역시 달서구 새방로 62,,35,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8634169257,128.5243105871,2020-03-17
156-2-000052,한실1공영주차장,공영,노외,대구광역시 달서구 선원로 133,,22,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8615626498,128.5058539351,2020-03-17
156-2-000053,한실2공영주차장,공영,노외,대구광역시 달서구 선원로 133,,10,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8615626498,128.5058539351,2020-03-17
156-2-000054,배실공원 공영주차장,공영,노외,대구광역시 달서구 선원로23길 68,대구광역시 달서구 이곡동 1319-1,64,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8626961277,128.5048613156,2020-03-17
156-1-000001,갈산공원인근,공영,노상,대구광역시 달서구 성서공단북로 250,,144,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.84443066,128.5003147,2020-03-17
156-1-000002,감삼교회 인근,공영,노상,대구광역시 달서구 감삼남1길 58,,4,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.84922212,128.5406644,2020-03-17
156-1-000003,감삼맨션 인근,공영,노상,대구광역시 달서구 달구벌대로332길 78,,2,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8508726,128.546322,2020-03-17
156-1-000004,감삼보성청실아파트 인근,공영,노상,대구광역시 달서구 달구벌대로323길 39,,19,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.85407605,128.541528,2020-03-17
156-1-000005,감삼삼각지어린이공원 인근,공영,노상,대구광역시 달서구 감삼길 142,대구광역시 달서구 감삼동 123,18,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8495485484,128.5455803174,2020-03-17
156-1-000006,감삼치안센터 인근,공영,노상,대구광역시 달서구 달구벌대로 1606,,9,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.85175585,128.5423646,2020-03-17
156-1-000007,경화여자고등학교 인근,공영,노상,대구광역시 달서구 당산로30길 20,,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.84784865,128.5471456,2020-03-17
156-1-000008,계대동문로인근,공영,노상,대구광역시 달서구 신당로 55,대구광역시 달서구 신당동 1789,26,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8538456574,128.4974502349,2020-03-17
156-1-000009,고려낙원아파트 인근,공영,노상,대구광역시 달서구 월곡로47길 67,,20,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.81385024,128.537392,2020-03-17
156-1-000010,고려낙원아파트 인근,공영,노상,대구광역시 달서구 월곡로47길 67,,18,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.81385024,128.537392,2020-03-17
156-1-000011,구마로14남길인근,공영,노상,대구광역시 달서구 구마로12길 60,대구광역시 달서구 월성동 269,32,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8352251225,128.5330980532,2020-03-17
156-1-000012,구마로52안길인근,공영,노상,대구광역시 달서구 학산로47길 14,,18,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8345967,128.5517667,2020-03-17
156-1-000013,국군복지단인근,공영,노상,대구광역시 달서구 와룡로51길 36,,17,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8559040076,128.534855517,2020-03-17
156-1-000014,군인아파트서편인근,공영,노상,대구광역시 달서구 와룡로51길 41,,4,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8552537534,128.534966959,2020-03-17
156-1-000015,군인아파트인근,공영,노상,대구광역시 달서구 와룡로51길 41,,22,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8552537534,128.534966959,2020-03-17
156-1-000016,궁전빌라 인근,공영,노상,대구광역시 달서구 대명천로11길 30,,7,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8376755,128.5547127114,2020-03-17
156-1-000017,기아자동차 인근,공영,노상,대구광역시 달서구 구마로 131,,8,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8376307511,128.5420068251,2020-03-17
156-1-000018,달구벌대로307길 인근,공영,노상,대구광역시 달서구 와룡로45길 46,,4,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8532290974,128.5345958487,2020-03-17
156-1-000019,달구벌대로307길인근,공영,노상,대구광역시 달서구 달구벌대로307길 77,,2,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.853535203,128.5343360868,2020-03-17
156-1-000020,달서대로(공영),공영,노상,대구광역시 달서구 달서대로 467,대구광역시 달서구 호림동 22-1,132,3,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,10:00,21:00,유료,30,200,10.0,100.0,3.5,2000.0,20000.0,현금,"경차60퍼센트할인, 장애인2시간면제 50퍼센트할인, 하이브리드1600cc이하 50퍼센트할인, 아이조아50퍼센트 할인",35.8409829885,128.4914709651,2020-03-17
156-1-000021,달서대로64길 인근,공영,노상,대구광역시 달서구 성서서로 26,,28,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8273076617,128.5003906452,2020-03-17
156-1-000022,달서대로88길인근,공영,노상,대구광역시 달서구 성서공단로21길 26,,23,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8376510797,128.4947597037,2020-03-17
156-1-000023,달서대로94길인근,공영,노상,대구광역시 달서구 성서공단로21길 57,,11,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8401802111,128.4939970227,2020-03-17
156-1-000024,달서시영아파트 인근,공영,노상,대구광역시 달서구 장기로 116,,20,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8436079415,128.5483957952,2020-03-17
156-1-000025,대경아파트 인근,공영,노상,대구광역시 달서구 성당로 137,,17,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8473943107,128.5669048649,2020-03-17
156-1-000026,대구광역시종합복지회관 인근,공영,노상,대구광역시 달서구 성당로 187,,21,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.84972658,128.5698397,2020-03-17
156-1-000027,대구남부초등학교 인근,공영,노상,대구광역시 달서구 야외음악당로15길 46,,61,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.84443849,128.5499641,2020-03-17
156-1-000028,대구지방검찰청 서부지청인근,공영,노상,대구광역시 달서구 장산남로 40,,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.85288209,128.5262857,2020-03-17
156-1-000029,대구지방법원 서부지청인근,공영,노상,대구광역시 달서구 장산남로 30,,35,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.85306572,128.5275712,2020-03-17
156-1-000030,대림어린이공원 인근,공영,노상,대구광역시 달서구 와룡로46길 22-1,대구광역시 달서구 죽전동 253-1,16,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8521993763,128.538729113,2020-03-17
156-1-000031,동우상가아파트 인근,공영,노상,대구광역시 달서구 죽전1길 82,,12,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.85262612,128.5392595,2020-03-17
156-1-000032,동화로즈빌아파트 인근,공영,노상,대구광역시 달서구 죽전1길 82,,11,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.85262612,128.5392595,2020-03-17
156-1-000033,동흥하우젠트 인근,공영,노상,대구광역시 달서구 와룡로13길 77,,2,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.83782984,128.532418,2020-03-17
156-1-000034,무지개빌라트 인근,공영,노상,대구광역시 달서구 대명천로12안길 48,,6,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.83961482,128.5561628,2020-03-17
156-1-000035,방송통신중학교 인근,공영,노상,대구광역시 달서구 야외음악당로 42,,6,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.84137518,128.5536181,2020-03-17
156-1-000036,본리롯데캐슬1차아파트 인근,공영,노상,대구광역시 달서구 대명천로 101,,11,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.83903418,128.5471926,2020-03-17
156-1-000037,삼정그린빌아파트 인근,공영,노상,대구광역시 달서구 야외음악당로39길 54,,29,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.85414356,128.5543603,2020-03-17
156-1-000038,상인성지한서아파트 인근,공영,노상,대구광역시 달서구 상화북로 195,,5,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8140344409,128.5465290399,2020-03-17
156-1-000039,상인중학교 인근,공영,노상,대구광역시 달서구 상인로 34,,36,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.81135675,128.5501236,2020-03-17
156-1-000040,상인평강맨션 인근,공영,노상,대구광역시 달서구 상인서로 3,,18,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8113905,128.5471573,2020-03-17
156-1-000041,상화로35길 인근,공영,노상,대구광역시 달서구 월배로 95-17,대구광역시 달서구 진천동 576-20,2,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.81474685,128.5242074,2020-03-17
156-1-000042,상화북로 인근,공영,노상,대구광역시 달서구 상화북로 80,,26,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8114998,128.5349196,2020-03-17
156-1-000043,서당로인근,공영,노상,대구광역시 달서구 서당로 27,,25,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8542710987,128.4954170371,2020-03-17
156-1-000044,선원로인근,공영,노상,대구광역시 달서구 선원로 100,대구광역시 달서구 이곡동 1188,64,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8576047169,128.5038440508,2020-03-17
156-1-000045,성당더샵아파트 인근,공영,노상,대구광역시 달서구 장기로 115,,19,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.84314371,128.5473095,2020-03-17
156-1-000046,성당제림하이츠아파트 인근,공영,노상,대구광역시 달서구 당산로30길 12,,16,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.84907351,128.5475164,2020-03-17
156-1-000047,성서공단남로23길 인근,공영,노상,대구광역시 달서구 성서공단남로23길 7,,4,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8310372459,128.5042366442,2020-03-17
156-1-000048,성서공단남로32길 인근,공영,노상,대구광역시 달서구 성서동로 17,,5,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.825008174,128.5090048711,2020-03-17
156-1-000049,성서공단남로36길 인근,공영,노상,대구광역시 달서구 성서공단남로36길 23,대구광역시 달서구 월암동 926,17,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.828189274,128.5125884422,2020-03-17
156-1-000050,성서공단남로36길 인근,공영,노상,대구광역시 달서구 성서공단남로36길 17,대구광역시 달서구 월암동 926,3,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8288134127,128.5122594606,2020-03-17
156-1-000051,성서공단로25길인근,공영,노상,대구광역시 달서구 달서대로88길 3,대구광역시 달서구 갈산동 358,12,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8384535171,128.4925524629,2020-03-17
156-1-000052,성서공단로54길 인근,공영,노상,대구광역시 달서구 성서로36길 42,대구광역시 달서구 월암동 1039,15,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8326269335,128.5122742894,2020-03-17
156-1-000053,성서공단로54길 인근,공영,노상,대구광역시 달서구 성서로36길 35,대구광역시 달서구 월암동 1039,18,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8334488084,128.5114134222,2020-03-17
156-1-000054,성서공단로58길 인근,공영,노상,대구광역시 달서구 성서동로 149,대구광역시 달서구 월암동 1009,50,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8335186958,128.5144513954,2020-03-17
156-1-000055,성서공단로58길 인근,공영,노상,대구광역시 달서구 성서공단로58길 30,대구광역시 달서구 월암동 1009,30,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.833155669,128.5135104871,2020-03-17
156-1-000056,성서공단로인근,공영,노상,대구광역시 달서구 달서대로88길 3,대구광역시 달서구 갈산동 358,169,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8384535171,128.4925524629,2020-03-17
156-1-000057,성서공단로인근,공영,노상,대구광역시 달서구 달서대로 431,대구광역시 달서구 갈산동 358,29,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.8377833023,128.4913712177,2020-03-17
156-1-000058,성서공단북로인근,공영,노상,대구광역시 달서구 성서공단북로 213,,149,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,1440,0,,,,,,,,35.844843329,128.4964176459,2020-03-17
