시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
초등학교,파동초등학교,대구광역시 수성구 파동로51길 34(파동),대구광역시 수성구 파동 8,35.8246830927,128.6077312552,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,황금초등학교,대구광역시 수성구 들안로32길 22(황금동),대구광역시 수성구 황금동 820,35.8442211642,128.618389,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,황금초등병설,대구광역시 수성구 들안로32길 22(황금동),대구광역시 수성구 황금동 820,35.8442211642,128.618389,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
특수학교,남양특수학교,대구광역시 수성구 무학로37안길 6(지산동),대구광역시 수성구 지산동 1022,35.834025,128.629108,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,삼육초등학교,대구광역시 수성구 청수로 22-23(중동),대구광역시 수성구 중동 410-1,35.8397655677,128.610697,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,들안길초등학교,대구광역시 수성구 들안로16길 58(두산동),대구광역시 수성구 두산동 28-2,35.8388679279,128.618451,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,들안길초등병설,대구광역시 수성구 들안로16길 58(두산동),대구광역시 수성구 두산동 28-2,35.8388679279,128.618451,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,동산어린이집,대구광역시 수성구 달구벌대로652길 65-6(욱수동),대구광역시 수성구 욱수동 241-10,35.832271,128.710217,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,삼덕유치원,대구광역시 수성구 지범로48길 27(범물동),대구광역시 수성구 범물동 702,35.8144807103,128.6438054759,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,청수유치원,대구광역시 수성구 달구벌대로504길 20(범어동),대구광역시 수성구 범어동 117-26,35.856896,128.638055,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,범어유치원,대구광역시 수성구 국채보상로186길 121(범어동),대구광역시 수성구 범어동 142-33,35.8630122454,128.6343169578,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,보노유치원,대구광역시 수성구 국채보상로 955-2(만촌동),대구광역시 수성구 만촌동 422-9,35.8679118252,128.6353032682,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,아너스유치원,대구광역시 수성구 천을로 199(매호동),대구광역시 수성구 매호동 614-1,35.8421174736,128.712181,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,행복한유치원,대구광역시 수성구 성동로 54(사월동),대구광역시 수성구 사월동 35,35.839476,128.723982,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,아일랜드유치원,대구광역시 수성구 국채보상로 990-10(범어동),대구광역시 수성구 범어동 424-3,35.8653941414,128.638346,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,그레이프유치원,대구광역시 수성구 세진로 28(범어동),대구광역시 수성구 범어동 252-4,35.861883,128.638739,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
학원,김샘학원,대구광역시 수성구 달구벌대로525길 6(만촌동),대구광역시 수성구 만촌동 738-4,35.8573353146,128.650123,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,이바유치원,대구광역시 수성구 파동로30길 61(파동),대구광역시 수성구 파동 산1-7,35.821523,128.615549,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,프랜즈유치원,대구광역시 수성구 국채보상로200길 9(만촌동),대구광역시 수성구 만촌동 950-2,35.8653690429,128.6404409686,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,동영유치원,대구광역시 수성구 파동로51길 80(파동),대구광역시 수성구 파동 20-3,35.8223756175,128.6088487275,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,진선미어린이집,대구광역시 수성구 들안로 19길 18(상동),대구광역시 수성구 상동 15-1,35.8391566001,128.6154427159,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
유치원,시지아이숲유치원,대구광역시 수성구 달구벌대로 625길 25,대구광역시 수성구 시지동 37,35.8442953125,128.6994139448,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,수성영희어린이집,대구광역시 수성구 신천동로 86길 25,대구광역시 수성구 수성동4가 1198,35.8616838291,128.6117861105,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
어린이집,뉴대구어린이집,대구광역시 수성구 교학로 5길 55,대구광역시 수성구 만촌동 870-18,35.8509103805,128.6528587448,대구광역시 수성구,수성경찰서,Y,,,2019-12-27
초등학교,수창초등학교,대구광역시 중구 달성로22길 30,대구광역시 중구 수창동 73,35.874296,128.5834440055,대구광역시 중구청,대구광역시 중부경찰서,Y,12.0,7~30,2019-06-01
초등학교,남산초등학교,대구광역시 중구 남산로 70,대구광역시 중구 남산동 122,35.863204,128.5827598189,대구광역시 중구청,대구광역시 중부경찰서,Y,12.0,9~32,2019-06-01
초등학교,명덕초등학교,대구광역시 중구 남산로2길 125,대구광역시 중구 남산동 2113,35.8575390152,128.589027021,대구광역시 중구청,대구광역시 중부경찰서,Y,14.0,4~15,2019-06-01
초등학교,종로초등학교,대구광역시 중구 경상감영길 49,대구광역시 중구 서문로1가 1-5,35.8724962299,128.5897065682,대구광역시 중구청,대구광역시 중부경찰서,Y,8.0,6~12,2019-06-01
초등학교,삼덕초등학교,대구광역시 중구 달구벌대로447길 10,대구광역시 중구 삼덕동3가 316,35.863588,128.6078430869,대구광역시 중구청,대구광역시 중부경찰서,Y,11.0,4~8,2019-06-01
초등학교,동인초등학교,대구광역시 중구 국채보상로 728,대구광역시 중구 동인동4가 388,35.8680836639,128.6095066499,대구광역시 중구청,대구광역시 중부경찰서,Y,12.0,5~15,2019-06-01
초등학교,경대사범대부설초등학교,대구광역시 중구 달구벌대로 2150,대구광역시 중구 봉산동 162,35.863582926,128.5980661173,대구광역시 중구청,대구광역시 중부경찰서,Y,6.0,5~11,2019-06-01
초등학교,계성초등학교,대구광역시 중구 달성로 15,대구광역시 중구 대신동 280-2,35.8660756184,128.5815806743,대구광역시 중구청,대구광역시 중부경찰서,Y,9.0,4~32,2019-06-01
초등학교,동덕초등학교,대구광역시 중구 동덕로26길 20,대구광역시 중구 삼덕동2가 227,35.864739,128.604646,대구광역시 중구청,대구광역시 중부경찰서,Y,9.0,5~13,2019-06-01
초등학교,대구화교초등학교,대구광역시 중구 종로 34,대구광역시 중구 남일동 142,35.868893,128.5918827,대구광역시 중구청,대구광역시 중부경찰서,Y,1.0,12,2019-06-01
유치원,서문유치원,대구광역시 중구 국채보상로93길 9,대구광역시 중구 대신동 180-1,35.871007,128.580485,대구광역시 중구청,대구광역시 중부경찰서,Y,4.0,7~9,2019-06-01
유치원,YMCA유치원,대구광역시 중구 중앙대로 375,대구광역시 중구 덕산동 116,35.866686,128.593173,대구광역시 중구청,대구광역시 중부경찰서,Y,1.0,8~9,2019-06-01
유치원,원만사유치원,대구광역시 중구 달구벌대로 2013,대구광역시 중구 동산동 708,35.8658471992,128.5838700214,대구광역시 중구청,대구광역시 중부경찰서,Y,2.0,43~44,2019-06-01
유치원,성모유치원,대구광역시 중구 남산로4길 90,대구광역시 중구 남산동 2200,35.8606148493,128.5862146141,대구광역시 중구청,대구광역시 중부경찰서,Y,8.0,10~11,2019-06-01
유치원,보나유치원,대구광역시 중구 남산로7길 86,대구광역시 중구 남산동 2482-455,35.860456,128.579243,대구광역시 중구청,대구광역시 중부경찰서,Y,8.0,7~11,2019-06-01
어린이집,백합어린이집,대구광역시 중구 남산로4길 111,대구광역시 중구 남산동 190-1,35.8623218814,128.5860582232,대구광역시 중구청,대구광역시 중부경찰서,Y,3.0,10~11,2019-06-01
어린이집,남산교회어린이집,대구광역시 중구 관덕정길 16,대구광역시 중구 남산동 941-1,35.8650401,128.590565,대구광역시 중구청,대구광역시 중부경찰서,Y,5.0,6~10,2019-06-01
초등학교,대구초등학교,대구광역시 중구 명륜로23길 80,대구광역시 중구 봉산동 57,35.8640369029,128.595369577,대구광역시 중구청,대구광역시 중부경찰서,Y,12.0,3~12,2019-06-01
어린이집,대구삼성어린이집,대구광역시 중구 달구벌대로 2016-40,대구광역시 중구 남산동 153-2,35.864469,128.584301,대구광역시 중구청,대구광역시 중부경찰서,Y,2.0,7~8,2019-06-01
어린이집,동화나라어린이집,대구광역시 중구 남산로3안길 20,대구광역시 중구 남산동 2623-6,35.860371,128.577492,대구광역시 중구청,대구광역시 중부경찰서,Y,5.0,6~8,2019-06-01
어린이집,꿈나무어린이집,대구광역시 중구 남산로7길 35,대구광역시 중구 남산동 2508-2,35.8584830648,128.5805840705,대구광역시 중구청,대구광역시 중부경찰서,Y,4.0,7~11,2019-06-01
